fiscal_year,location_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,primary_address_line_1,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,id
"2,020",The Brooklyn Academy of Global Finance,General Academic,High school,"09,10,11,12,SE","09,10,11,12",125 STUYVESANT AVENUE,1003037,191204,-73.932254,40.691467,303
"2,020",Citizens of the World Charter School 1 Williamsbur,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",424 LEONARD STREET,998683,201530,-73.947932,40.719818,301
"2,020",Brooklyn Studio Secondary School,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",8310 21ST AVENUE,985615,159687,-73.995084,40.60498,311
"2,020",Fort Greene Preparatory Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",100 CLERMONT AVENUE,992113,192314,-73.971644,40.69453,302
"2,020",Citizens of the World Charter School New York 2 Cr,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",791 EMPIRE BOULEVARD,1002074,181183,-73.935753,40.663964,309
"2,020",Northside Charter High School,General Academic,High school,"09,10,11,12","09,10,11,12",424 LEONARD STREET,998683,201530,-73.947932,40.719818,301
"2,020",Believe Southside Charter High School,General Academic,High school,9,,424 LEONARD STREET,998683,201530,-73.947932,40.719818,301
"2,020",Teachers Preparatory High School,General Academic,Secondary School,"09,10,11,12,SE","09,10,11,12",226 BRISTOL STREET,1008635,181773,-73.912102,40.665568,316
"2,020",South Brooklyn Community High School,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",173 CONOVER STREET,980298,186209,-74.014363,40.677968,306
"2,020",Brooklyn Charter School,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",545 WILLOUGHBY AVENUE,998876,192295,-73.947256,40.69447,303
"2,020",Community Partnership Charter School,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",241 EMERSON PLACE,995028,191129,-73.961134,40.691275,302
"2,020",Beginning With Children Charter School,General Academic,K-8,"0K,01,02,03,04,05,06","0K,01,02,03,04,05,06,07,08",850 KENT AVENUE,995342,192631,-73.959999,40.695397,303
"2,020",Explore Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",655 PARKSIDE AVENUE,997686,178433,-73.951575,40.656423,309
"2,020",Brooklyn Arts and Science Elementary School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",443 ST MARKS AVENUE,995319,185965,-73.960093,40.6771,308
"2,020",Brooklyn Prospect Charter School,General Academic,K-12 all grades,"07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",3002 FORT HAMILTON PARKWAY,990155,175322,-73.97872,40.647893,307
"2,020",Brownsville Collegiate Charter School,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,09","06,07,08",364 SACKMAN STREET,1010565,182941,-73.90514,40.668768,316
"2,020",Leadership Preparatory Brownsville Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",985 ROCKAWAY AVENUE,1010148,178159,-73.906662,40.655644,316
"2,020",Excellence Girls Charter School,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08",794 MONROE STREET,1005210,189979,-73.924422,40.6881,303
"2,020",P.S. K721 - Brooklyn Occupational Training Center,Special Education,High school,"0K,01,02,03,04,06,07,08,09,10,11,12,SE","10,11,12,SE",64 AVENUE X,989270,153527,-73.981925,40.58807,313
"2,020",New Heights Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",790 EAST NEW YORK AVENUE,1001919,180501,-73.936313,40.662092,309
"2,020",Leadership Prep Canarsie Charter School (Leadershi,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",1070 EAST 104 STREET,1014000,173970,-73.892797,40.644134,318
"2,020",Fahari Academy Charter School,General Academic,Secondary School,"05,06,07,08,SE","05,06,07,08,09,10,11,12",72 VERONICA PLACE,997159,175492,-73.95348,40.648352,317
"2,020",Liberation Diploma Plus,Transfer School,High school,"09,10,11,12","09,10,11,12",2865 WEST 19TH STREET,988302,149485,-73.985413,40.576976,313
"2,020",Summit Academy Charter School,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",27 HUNTINGTON STREET,982821,186259,-74.005151,40.677914,306
"2,020",Brooklyn Excelsior Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",856 QUINCY STREET,1005025,190514,-73.925087,40.689569,303
"2,020","Math, Engineering, and Science Academy Charter Hig",General Academic,High school,"09,10,11,12","09,10,11,12",231 PALMETTO STREET,1007760,192814,-73.915217,40.695875,304
"2,020",The Ethical Community Charter School (TECCS),General Academic,Elementary,"01,02,03,04,05","0K,01,02,03,04,05",700 PARK AVENUE,998623,193354,-73.948166,40.697377,303
"2,020",New American Academy Charter School,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",9301 AVENUE B,1008035,176699,-73.914282,40.651642,317
"2,020",Brownsville Ascend Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",1501 PITKIN AVENUE,1006964,182876,-73.918123,40.668608,316
"2,020",New Visions Charter High School for Advanced Math,General Academic,High school,"09,10,11,12","09,10,11,12",3000 AVENUE X,1001848,155386,-73.936635,40.593157,315
"2,020",New Visions Charter High School for the Humanities,General Academic,High school,"09,10,11,12","09,10,11,12",3000 AVENUE X,1001848,155386,-73.936635,40.593157,315
"2,020",Brooklyn Scholars Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2635 LINDEN BOULEVARD,1021107,183169,-73.867138,40.669356,305
"2,020",Success Academy Crown Heights (Brooklyn 7),General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05,06,07,08",330 CROWN STREET,998331,181834,-73.949243,40.665757,309
"2,020",Explore Empower Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",188 ROCHESTER AVENUE,1003968,184371,-73.928917,40.67271,308
"2,020",Coney Island Preparatory Public Charter School,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",501 WEST AVENUE,992025,151505,-73.972009,40.582518,313
"2,020",Coney Island Preparatory Public Charter School,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",501 WEST AVENUE,992025,151505,-73.972009,40.582518,313
"2,020",Brooklyn Institute for Liberal Arts,General Academic,High school,"08,09,10,11,12,SE","09,10,11,12",600 KINGSTON AVENUE,999832,179253,-73.943839,40.658671,309
"2,020",Hebrew Language Academy Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2186 MILL AVENUE,1008041,162350,-73.914312,40.612258,318
"2,020",P.S. 747 A Great Start Academy,General Academic,Elementary,"0K,01,02,03,04,05,SE",,51 CHRISTOPHER AVENUE,1010320,184197,-73.906018,40.672216,316
"2,020",P.S. 748 Brooklyn School for Global Scholars,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1664 BENSON AVENUE,982176,160328,-74.007469,40.606739,311
"2,020",Brooklyn High School For Young Men,General Academic,High school,"09,10,11,12,SE",,362 SCHERMERHORN STREET,989844,189259,-73.979829,40.686147,302
"2,020",Academy for Health Careers,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",150 ALBANY AVENUE,1001092,185533,-73.939282,40.675905,308
"2,020",Success Academy Fort Greene (Brooklyn 5),General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06,07,08",101 PARK AVENUE,990876,193278,-73.976104,40.697177,302
"2,020",P.S. K753 - School for Career Development,Special Education,High school,"06,07,08,09,10,11,12,SE","09,10,11,12,SE",510 CLERMONT AVENUE,992779,187959,-73.969248,40.682576,302
"2,020",Success Academy Prospect Heights (Brooklyn 6),General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08,09,10,11,12",760 PROSPECT PLACE,997687,184816,-73.951559,40.673943,308
"2,020",Success Academy Prospect Heights (Brooklyn 6),General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08,09,10,11,12",760 PROSPECT PLACE,997687,184816,-73.951559,40.673943,308
"2,020",Unity Prep Charter School,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",432 MONROE STREET,1000652,189288,-73.940859,40.686213,303
"2,020",Brooklyn Urban Garden Charter School,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",500 19TH STREET,989071,178349,-73.982624,40.656202,307
"2,020",Canarsie Ascend Charter School,General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05",9719 FLATLANDS AVENUE,1011882,173855,-73.900432,40.643834,318
"2,020",Highland Park Community School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",528 RIDGEWOOD AVENUE,1020461,189178,-73.869434,40.685852,305
"2,020",Brooklyn Science and Engineering Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",5404 TILDEN AVENUE,1004898,175315,-73.925592,40.647851,317
"2,020",The Urban Assembly School for Collaborative Health,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",999 JAMAICA AVENUE,1020493,191783,-73.869305,40.693002,305
"2,020",Nelson Mandela High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1700 FULTON STREET,1003221,186472,-73.931604,40.678478,303
"2,020",The International Charter School of New York,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",55 Willoughby Street,987892,191549,-73.986867,40.692434,302
"2,020",Hyde Leadership Charter School- Brooklyn,General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05,06",330 ALABAMA AVENUE,1012477,182658,-73.898249,40.667985,305
"2,020",Bushwick Ascend Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",751 KNICKERBOCKER AVENUE,1009507,192041,-73.90892,40.693748,304
"2,020",P.S. 770 New American Academy,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",60 EAST  94 STREET,1004231,180975,-73.927979,40.663388,317
"2,020",P.S. K771,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",1075 OCEAN VIEW AVENUE,996512,150684,-73.955856,40.58026,313
"2,020",Success Academy Charter School - Bensonhurst - New,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05,06,07,08",99 AVENUE P,988419,160837,-73.984985,40.608135,311
"2,020",Achievement First Apollo Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,09","0K,01,02,03,04,05,06,07,08",350 LINWOOD STREET,1016367,185988,-73.884211,40.677112,305
"2,020",Leadership Preparatory Ocean Hill Charter School,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12","0K,01,02,03,04,05,06,07,08,09,10,11,12",51 CHRISTOPHER AVENUE,1010320,184197,-73.906018,40.672216,316
"2,020",Ocean Hill Collegiate Charter School,General Academic,Junior High-Intermediate-Middle,"0K,01,05,06,07,08","06,07,08",1137 HERKIMER STREET,1007797,186347,-73.915106,40.678124,316
"2,020",Brooklyn East Collegiate Charter School,General Academic,Junior High-Intermediate-Middle,"05,06,07,08","06,07,08",832 MARCY AVENUE,998707,188719,-73.947873,40.684654,303
"2,020",Success Academy Charter School - Bergen Beach - Ne,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",1420 EAST  68 STREET,1008426,165367,-73.912914,40.620537,318
"2,020",Bedford Stuyvesant New Beginnings Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",82 LEWIS AVENUE,1001521,192372,-73.937717,40.694676,303
"2,020",Achievement First North Brooklyn Prep Charter Scho,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05",200 WOODBINE STREET,1007777,191964,-73.915159,40.693542,304
"2,020",Imagine Me Leadership Charter School,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05",818 SCHENCK AVENUE,1016581,179782,-73.883469,40.660077,305
"2,020",Achievement First Linden Elementary School,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04",800 VAN SICLEN AVE,1015961,179729,-73.885704,40.659934,305
"2,020",Compass Charter School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",300 ADELPHI STREET,992161,190215,-73.971474,40.688769,302
"2,020",Central Brooklyn Ascend Charter School,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05",465 EAST  29 STREET,998409,172070,-73.948982,40.638957,317
"2,020",Brooklyn Dreams Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",259 PARKVILLE AVENUE,992608,169587,-73.969887,40.632149,314
"2,020",The Cultural Arts Academy at Spring Creek Charter,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05,06",1400 LINDEN BOULEVARD,1009683,177746,-73.908341,40.65452,316
"2,020",Lefferts Gardens Charter School,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",601 PARKSIDE AVENUE,997066,178379,-73.95381,40.656276,309
"2,020",New Hope Academy Charter School,General Academic,Elementary,,"0K,01,02,03,04,05",475 EAST   57 STREET,1005693,173872,-73.922733,40.643897,317
"2,020",Brooklyn LAB Charter School,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,10,11,SE","06,07,08",77 Sands Street,987744,194462,-73.987399,40.70043,302
"2,020",Collegiate Academy for Math and Personal Awareness,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",1962-84 LINDEN BLVD.,1015110,178976,-73.888775,40.65787,305
"2,020",P.S. K811 Connie Lekas School,Special Education,Secondary School,"06,07,08,09,10,11,12,SE","08,09,10,11,12,SE",2525 HARING STREET,1001300,154648,-73.93861,40.591132,315
"2,020",Sunset Park Prep,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",4004 4 AVENUE,982142,176864,-74.007596,40.652127,307
"2,020",M.S. 839,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",713 CATON AVENUE,991680,175344,-73.973363,40.647598,307
"2,020",Achievement First Voyager Charter School,General Academic,Secondary School,"0K,01,05,06,07,08","05,06,07,08,09,10,11,12",601 PARKSIDE AVENUE,997066,178379,-73.95381,40.656276,309
"2,020",Brooklyn Prospect Charter School Downtown,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",1104 FULTON STREET,996223,187423,-73.956832,40.681102,303
"2,020",Success Academy Charter School - Bushwick,General Academic,Elementary,"0K,01,02,03,04,SE","0K,01,02,03,04,05",139 MENAHAN STREET,1006530,192849,-73.919653,40.695975,304
"2,020",Success Academy Charter School - Bed Stuy 3,General Academic,Junior High-Intermediate-Middle,"05,06","0K,01,02,03,04,05",787 LAFAYETTE AVENUE,1000681,191204,-73.940749,40.691472,303
"2,020",Success Academy Charter School - Flatbush,General Academic,Elementary,"0K,01,02,03,04","0K,01,02,03,04,05",15 SNYDER AVENUE,996043,175651,-73.957501,40.64879,314
"2,020",P.S. 889,General Academic,Elementary,"PK,0K,01,02,SE","0K,01,02,03,04,05",21 HINCKLEY PLACE,992295,174218,-73.97101,40.644861,312
"2,020",M.S. 890,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",21 HINCKLEY PLACE,992295,174218,-73.97101,40.644861,312
"2,020",Brooklyn Emerging Leaders Academy,General Academic,High school,"09,10,11,SE","09,10,11,12",125 STUYVESANT AVENUE,1003037,191204,-73.932254,40.691467,303
"2,020",Hebrew Language Academy Charter School 2,General Academic,Elementary,"0K,01,02,03","0K,01,02,03,04,05",1870 Stillwell Avenue,988042,158167,-73.986345,40.600808,311
"2,020",The School of Creativity and Innovation,General Academic,Elementary,"PK,0K,01,SE","PK,0K,01,02,03,04,05",736 48TH STREET,983055,173545,-74.004306,40.643018,307
"2,020",The Brooklyn Green School,General Academic,Junior High-Intermediate-Middle,"06,07,SE",,130 ROCHESTER AVENUE,1004035,185020,-73.928673,40.674491,308
"2,020",Legacy School of the Arts,General Academic,Junior High-Intermediate-Middle,"06,07,SE",,590 SHEFFIELD AVENUE,1013415,180567,-73.894877,40.662243,305
"2,020",Cypress Hills Ascend Charter School,General Academic,Early Childhood,"0K,01,02",,396 GRANT AVENUE,1021119,187478,-73.867071,40.681183,305
"2,020",Edmund W. Gordon Brooklyn Laboratory Charter Schoo,General Academic,Secondary School,"06,07,09","06,07,08,09,10,11,12",77 Sands Street,987744,194462,-73.987399,40.70043,302
"2,020",Key Collegiate Charter School,General Academic,Elementary,"04,05,06","04,05,06,07,08",250 BLAKE AVENUE,1009137,181663,-73.910292,40.665264,316
"2,020",Key Collegiate Charter School,General Academic,Elementary,"04,05,06","04,05,06,07,08",250 BLAKE AVENUE,1009137,181663,-73.910292,40.665264,316
"2,020",I.S. 915,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",105 TECH PLACE,988103,192646,-73.986105,40.695444,302
"2,020",I.S. 915,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",105 TECH PLACE,988103,192646,-73.986105,40.695444,302
"2,020",Ivy Hill Preparatory Charter School,General Academic,Elementary,"0K,01",,475 EAST   57 STREET,1005693,173872,-73.922733,40.643897,317
"2,020",Brooklyn Prospect Charter School 15.2,General Academic,Junior High-Intermediate-Middle,6,,3002 FORT HAMILTON PARKWAY,990155,175322,-73.97872,40.647893,307
